customer_id,segment,region,is_mobile_first,prior_90d_orders
C002101,occasional,west,0,0
C002102,high_value,west,1,7
C002103,new,south,0,0
C002104,new,north,0,0
C002105,occasional,east,0,0
C002106,occasional,south,1,0
C002107,occasional,west,0,1
C002108,new,south,1,0
C002109,growth,north,1,1
C002110,growth,north,1,1
C002111,occasional,north,1,0
C002112,occasional,south,1,1
C002113,growth,south,1,2
C002114,occasional,west,1,1
C002115,high_value,west,0,7
C002116,new,north,1,0
C002117,growth,west,1,2
C002118,high_value,east,1,4
C002119,high_value,south,1,6
C002120,growth,south,0,2
C002121,growth,south,0,2
C002122,high_value,north,1,4
C002123,growth,west,0,4
C002124,growth,north,1,1
C002125,growth,north,0,1
C002126,growth,south,1,1
C002127,growth,north,1,4
C002128,growth,north,1,2
C002129,high_value,south,1,9
C002130,high_value,south,0,8
C002131,growth,north,1,0
C002132,occasional,west,1,3
C002133,new,west,1,0
C002134,new,east,0,1
C002135,occasional,east,0,1
C002136,occasional,west,0,2
C002137,growth,south,0,1
C002138,occasional,south,0,2
C002139,occasional,north,1,1
C002140,new,east,1,0
C002141,new,north,1,1
C002142,growth,east,1,4
C002143,occasional,west,0,1
C002144,new,north,1,2
C002145,growth,east,1,4
C002146,new,south,0,0
C002147,high_value,south,1,4
C002148,new,east,1,1
C002149,occasional,north,1,3
C002150,high_value,west,0,6
C002151,occasional,south,1,0
C002152,high_value,south,1,9
C002153,occasional,west,1,1
C002154,occasional,north,0,0
C002155,occasional,south,1,2
C002156,new,west,1,0
C002157,high_value,south,0,8
C002158,growth,north,0,2
C002159,growth,south,1,2
C002160,high_value,west,1,6
C002161,growth,west,1,2
C002162,growth,west,0,2
C002163,growth,south,1,2
C002164,growth,west,0,2
C002165,new,south,0,0
C002166,growth,west,1,0
C002167,new,west,1,1
C002168,growth,north,0,3
C002169,growth,west,0,0
C002170,occasional,east,0,0
C002171,growth,east,1,3
C002172,growth,west,0,2
C002173,occasional,north,0,0
C002174,growth,east,0,1
C002175,growth,north,1,4
C002176,occasional,south,1,2
C002177,growth,north,1,3
C002178,new,north,0,2
C002179,growth,west,0,2
C002180,new,south,1,1
C002181,occasional,south,1,2
C002182,new,south,1,0
C002183,new,east,0,0
C002184,high_value,east,0,2
C002185,occasional,east,1,2
C002186,growth,west,1,1
C002187,new,south,0,0
C002188,occasional,west,1,0
C002189,growth,west,1,2
C002190,new,east,1,0
C002191,high_value,north,1,3
C002192,occasional,south,1,0
C002193,occasional,east,0,1
C002194,high_value,south,1,5
C002195,occasional,south,0,1
C002196,new,south,0,0
C002197,high_value,north,1,5
C002198,occasional,north,1,2
C002199,growth,west,1,3
C002200,occasional,north,1,0
C002201,high_value,west,0,2
C002202,new,south,1,0
C002203,new,west,0,2
C002204,growth,south,1,1
C002205,growth,west,1,3
C002206,occasional,east,1,0
C002207,occasional,west,1,0
C002208,growth,north,0,1
C002209,growth,west,0,1
C002210,high_value,south,1,6
C002211,new,south,0,1
C002212,occasional,north,0,1
C002213,new,west,1,1
C002214,occasional,east,1,2
C002215,new,west,1,0
C002216,high_value,east,1,5
C002217,high_value,north,0,6
C002218,new,south,1,0
C002219,new,south,1,1
C002220,growth,north,0,1
C002221,growth,west,1,0
C002222,occasional,west,0,2
C002223,growth,east,1,2
C002224,growth,east,1,1
C002225,new,east,1,0
C002226,growth,east,1,1
C002227,occasional,north,1,0
C002228,high_value,east,0,6
C002229,high_value,west,0,4
C002230,occasional,west,0,1
C002231,growth,east,1,0
C002232,occasional,west,0,0
C002233,high_value,east,1,2
C002234,new,south,0,0
C002235,occasional,south,0,1
C002236,new,east,1,0
C002237,high_value,west,1,4
C002238,growth,north,0,1
C002239,growth,south,0,4
C002240,occasional,east,1,1
C002241,growth,west,0,3
C002242,high_value,south,1,1
C002243,growth,east,1,2
C002244,growth,north,0,2
C002245,growth,south,0,1
C002246,growth,west,1,4
C002247,growth,east,1,3
C002248,occasional,west,1,0
C002249,growth,north,1,1
C002250,growth,south,1,3
C002251,occasional,west,1,2
C002252,occasional,west,0,1
C002253,growth,west,1,3
C002254,occasional,south,1,2
C002255,new,west,1,0
C002256,occasional,south,1,2
C002257,new,west,1,0
C002258,occasional,west,1,1
C002259,high_value,south,1,4
C002260,growth,south,1,2
C002261,occasional,west,1,1
C002262,new,south,0,2
C002263,occasional,south,1,0
C002264,high_value,east,1,9
C002265,occasional,west,1,1
C002266,high_value,north,1,5
C002267,occasional,west,1,4
C002268,occasional,south,0,2
C002269,occasional,north,1,1
C002270,new,south,1,1
C002271,occasional,south,1,2
C002272,occasional,east,1,1
C002273,occasional,east,0,0
C002274,new,north,1,0
C002275,new,south,1,0
C002276,high_value,north,1,3
C002277,occasional,south,1,2
C002278,growth,east,1,0
C002279,new,west,1,0
C002280,occasional,north,1,2
C002281,growth,east,1,3
C002282,growth,south,1,5
C002283,growth,south,1,3
C002284,occasional,east,1,2
C002285,growth,north,0,2
C002286,high_value,west,1,5
C002287,new,south,0,0
C002288,occasional,north,0,1
C002289,growth,west,1,1
C002290,growth,west,1,1
C002291,new,east,0,0
C002292,occasional,east,1,1
C002293,occasional,north,1,1
C002294,growth,south,1,2
C002295,growth,south,1,0
C002296,high_value,west,0,10
C002297,occasional,south,0,1
C002298,high_value,east,0,7
C002299,high_value,south,0,5
C002300,occasional,east,0,0
C002301,new,north,1,0
C002302,occasional,east,0,2
C002303,occasional,north,0,0
C002304,occasional,east,0,1
C002305,growth,north,0,1
C002306,growth,west,1,3
C002307,occasional,west,1,2
C002308,growth,east,0,1
C002309,occasional,west,1,1
C002310,new,west,1,1
C002311,new,north,1,0
C002312,high_value,east,1,3
C002313,growth,south,1,3
C002314,growth,west,1,4
C002315,growth,west,1,3
C002316,growth,west,1,1
C002317,growth,south,1,1
C002318,occasional,north,1,1
C002319,occasional,north,0,2
C002320,new,north,1,0
C002321,high_value,west,1,6
C002322,high_value,east,1,6
C002323,growth,south,1,3
C002324,high_value,south,0,4
C002325,growth,north,1,6
C002326,new,east,1,0
C002327,growth,south,0,3
C002328,growth,west,1,7
C002329,occasional,north,0,2
C002330,occasional,west,0,1
C002331,occasional,north,1,1
C002332,growth,south,0,2
C002333,new,south,1,0
C002334,high_value,east,1,1
C002335,growth,east,1,2
C002336,occasional,north,1,0
C002337,new,south,1,0
C002338,growth,east,1,0
C002339,occasional,south,1,2
C002340,high_value,north,1,4
C002341,growth,north,0,1
C002342,high_value,east,1,3
C002343,occasional,south,1,0
C002344,growth,east,1,1
C002345,occasional,north,0,0
C002346,high_value,east,1,9
C002347,new,north,0,0
C002348,new,east,1,0
C002349,high_value,west,1,4
C002350,high_value,south,0,5
C002351,high_value,north,1,4
C002352,new,north,1,0
C002353,growth,south,1,2
C002354,occasional,north,1,1
C002355,growth,west,1,3
C002356,occasional,west,1,1
C002357,occasional,west,1,1
C002358,occasional,west,0,2
C002359,new,east,1,0
C002360,growth,south,1,0
C002361,new,south,0,0
C002362,high_value,south,1,4
C002363,occasional,west,0,1
C002364,new,south,1,0
C002365,occasional,south,0,1
C002366,occasional,east,0,0
C002367,growth,south,1,5
C002368,growth,south,0,1
C002369,growth,north,0,2
C002370,occasional,north,0,0
C002371,occasional,north,1,0
C002372,growth,south,1,1
C002373,growth,west,1,4
C002374,growth,south,0,1
C002375,growth,east,1,2
C002376,high_value,south,1,6
C002377,new,south,0,0
C002378,occasional,north,1,0
C002379,high_value,east,1,7
C002380,occasional,east,1,0
C002381,new,south,0,0
C002382,growth,east,1,2
C002383,growth,south,1,2
C002384,high_value,south,1,4
C002385,high_value,east,1,3
C002386,occasional,east,1,2
C002387,new,north,1,1
C002388,high_value,south,0,7
C002389,occasional,south,1,1
C002390,high_value,west,1,3
C002391,occasional,south,1,1
C002392,occasional,west,1,1
C002393,growth,east,0,3
C002394,high_value,north,1,7
C002395,occasional,south,0,0
C002396,new,west,0,0
C002397,growth,south,0,3
C002398,growth,east,0,2
C002399,high_value,west,1,7
C002400,occasional,east,0,2
C002401,occasional,north,0,0
C002402,occasional,south,1,0
C002403,occasional,south,1,1
C002404,new,south,1,0
C002405,new,west,0,0
C002406,growth,north,1,5
C002407,occasional,east,0,2
C002408,growth,west,1,1
C002409,growth,west,1,5
C002410,new,east,1,0
C002411,occasional,west,1,1
C002412,new,south,1,0
C002413,growth,east,0,3
C002414,occasional,east,1,3
C002415,occasional,north,0,1
C002416,high_value,north,0,2
C002417,growth,west,0,3
C002418,occasional,north,1,1
C002419,high_value,south,0,9
C002420,new,east,0,1
C002421,high_value,east,0,4
C002422,growth,east,1,3
C002423,occasional,west,0,0
C002424,high_value,west,1,4
C002425,new,west,1,1
C002426,occasional,east,0,2
C002427,high_value,west,0,5
C002428,occasional,east,1,1
C002429,occasional,east,1,1
C002430,occasional,west,0,0
C002431,new,west,1,0
C002432,occasional,north,1,0
C002433,occasional,west,0,1
C002434,growth,east,0,0
C002435,occasional,west,1,2
C002436,new,east,1,0
C002437,occasional,west,1,1
C002438,occasional,south,1,3
C002439,growth,north,0,5
C002440,occasional,north,0,0
C002441,new,south,1,0
C002442,growth,north,1,3
C002443,growth,south,1,2
C002444,occasional,north,1,1
C002445,occasional,north,1,1
C002446,occasional,east,1,2
C002447,high_value,west,0,5
C002448,growth,north,1,5
C002449,occasional,east,0,2
C002450,occasional,east,1,2
C002451,occasional,east,0,0
C002452,occasional,north,0,2
C002453,occasional,east,1,0
C002454,occasional,north,1,2
C002455,occasional,north,0,1
C002456,occasional,south,1,1
C002457,occasional,west,1,0
C002458,high_value,north,1,7
C002459,growth,west,0,3
C002460,occasional,west,1,0
C002461,new,west,1,0
C002462,occasional,south,1,1
C002463,high_value,north,0,5
C002464,occasional,north,1,1
C002465,growth,west,0,2
C002466,occasional,north,0,0
C002467,new,east,1,1
C002468,occasional,south,1,1
C002469,occasional,west,0,0
C002470,growth,east,0,2
C002471,growth,east,1,3
C002472,new,west,1,0
C002473,occasional,west,1,1
C002474,occasional,south,1,0
C002475,growth,east,1,0
C002476,high_value,east,1,5
C002477,high_value,west,1,6
C002478,growth,south,0,2
C002479,growth,south,0,3
C002480,new,west,0,0
C002481,occasional,west,0,0
C002482,growth,east,0,2
C002483,high_value,north,1,4
C002484,growth,south,0,1
C002485,new,south,1,0
C002486,growth,east,1,1
C002487,occasional,east,0,2
C002488,new,west,0,0
C002489,high_value,north,1,1
C002490,occasional,south,0,1
C002491,new,east,1,1
C002492,growth,west,1,0
C002493,high_value,north,1,1
C002494,new,west,1,0
C002495,new,north,0,0
C002496,occasional,north,1,0
C002497,occasional,west,1,0
C002498,growth,west,0,1
C002499,new,west,1,0
C002500,occasional,east,1,1
C002501,high_value,east,1,5
C002502,occasional,east,1,0
C002503,new,east,1,0
C002504,new,east,0,0
C002505,growth,south,0,5
C002506,high_value,west,1,4
C002507,new,south,1,0
C002508,new,east,1,0
C002509,occasional,east,0,1
C002510,occasional,east,1,0
C002511,occasional,east,1,0
C002512,growth,north,0,4
C002513,high_value,south,1,7
C002514,high_value,south,1,7
C002515,growth,south,1,0
C002516,new,west,1,1
C002517,high_value,west,0,6
C002518,growth,east,1,2
C002519,occasional,south,1,4
C002520,growth,north,1,2
C002521,growth,west,1,4
C002522,occasional,west,1,0
C002523,growth,south,0,1
C002524,occasional,west,1,2
C002525,new,west,0,0
C002526,growth,east,0,5
C002527,new,north,1,1
C002528,new,north,0,0
C002529,new,west,0,0
C002530,occasional,east,1,0
C002531,occasional,north,1,0
C002532,occasional,north,1,0
C002533,occasional,west,1,3
C002534,high_value,south,0,6
C002535,new,south,1,1
C002536,occasional,east,1,2
C002537,occasional,south,1,2
C002538,growth,west,1,4
C002539,high_value,east,0,6
C002540,occasional,south,0,3
C002541,occasional,south,0,1
C002542,growth,west,1,0
C002543,growth,east,1,4
C002544,growth,west,0,1
C002545,occasional,south,1,0
C002546,growth,north,0,1
C002547,new,west,1,0
C002548,growth,north,1,5
C002549,growth,west,1,3
C002550,growth,east,0,4
C002551,occasional,north,1,1
C002552,occasional,west,0,0
C002553,occasional,north,1,0
C002554,new,south,1,0
C002555,growth,south,0,1
C002556,occasional,east,1,0
C002557,high_value,east,1,4
C002558,growth,east,0,7
C002559,occasional,south,0,0
C002560,high_value,east,1,2
C002561,occasional,north,0,0
C002562,occasional,east,1,2
C002563,occasional,north,1,1
C002564,occasional,north,1,1
C002565,occasional,east,1,0
C002566,growth,north,1,2
C002567,high_value,west,1,2
C002568,high_value,north,0,1
C002569,occasional,north,1,2
C002570,new,west,1,0
C002571,high_value,north,0,5
C002572,occasional,west,0,1
C002573,occasional,south,1,1
C002574,new,west,0,0
C002575,occasional,west,0,0
C002576,occasional,north,1,1
C002577,occasional,south,1,1
C002578,new,east,1,0
C002579,high_value,west,0,4
C002580,new,north,1,0
C002581,high_value,north,1,1
C002582,new,south,0,0
C002583,high_value,north,1,3
C002584,growth,south,1,5
C002585,high_value,north,0,4
C002586,growth,west,0,2
C002587,growth,west,0,2
C002588,growth,north,1,0
C002589,occasional,east,1,0
C002590,growth,east,1,7
C002591,occasional,east,1,1
C002592,new,west,1,0
C002593,occasional,east,0,0
C002594,high_value,east,0,9
C002595,growth,north,1,1
C002596,new,north,1,0
C002597,high_value,east,1,4
C002598,growth,west,1,0
C002599,new,south,0,1
C002600,new,east,1,1
C002601,growth,north,0,2
C002602,occasional,south,1,1
C002603,occasional,west,1,0
C002604,occasional,east,0,1
C002605,high_value,north,1,4
C002606,high_value,west,1,5
C002607,occasional,west,0,0
C002608,growth,south,1,3
C002609,occasional,south,1,3
C002610,growth,east,1,4
C002611,new,west,1,1
C002612,new,south,1,0
C002613,occasional,north,1,2
C002614,occasional,north,0,1
C002615,growth,west,0,7
C002616,occasional,west,1,1
C002617,growth,west,1,2
C002618,new,north,1,0
C002619,new,north,1,0
C002620,new,south,1,0
C002621,new,north,0,0
C002622,new,south,1,1
C002623,growth,east,1,5
C002624,new,south,0,0
C002625,occasional,north,0,0
C002626,growth,south,1,4
C002627,occasional,east,1,1
C002628,growth,east,0,4
C002629,growth,south,1,3
C002630,growth,south,0,0
C002631,high_value,east,0,3
C002632,occasional,north,1,1
C002633,new,west,1,0
C002634,occasional,west,1,1
C002635,occasional,north,1,1
C002636,growth,west,1,2
C002637,occasional,north,0,1
C002638,growth,south,0,1
C002639,new,east,0,0
C002640,growth,south,0,1
C002641,occasional,north,0,1
C002642,occasional,north,1,2
C002643,occasional,east,1,1
C002644,new,north,1,0
C002645,growth,south,1,3
C002646,new,south,1,0
C002647,occasional,west,1,2
C002648,occasional,west,1,3
C002649,occasional,west,1,1
C002650,new,east,0,1
C002651,new,east,1,1
C002652,growth,south,1,3
C002653,new,north,1,0
C002654,occasional,west,1,1
C002655,occasional,south,1,0
C002656,new,south,1,0
C002657,growth,north,1,6
C002658,occasional,south,0,3
C002659,high_value,east,1,3
C002660,growth,south,0,1
C002661,new,east,0,1
C002662,growth,north,1,2
C002663,growth,north,1,2
C002664,growth,west,1,2
C002665,occasional,south,0,0
C002666,new,south,0,0
C002667,new,south,0,0
C002668,high_value,east,0,3
C002669,occasional,east,1,3
C002670,occasional,south,0,1
C002671,occasional,west,1,2
C002672,growth,west,0,1
C002673,growth,north,1,0
C002674,occasional,east,0,0
C002675,occasional,west,1,0
C002676,occasional,south,1,0
C002677,occasional,north,1,1
C002678,new,north,0,0
C002679,occasional,east,1,1
C002680,growth,west,1,4
C002681,new,north,1,0
C002682,new,east,1,0
C002683,growth,south,0,1
C002684,occasional,south,0,2
C002685,growth,east,0,0
C002686,occasional,west,0,3
C002687,growth,north,1,3
C002688,occasional,north,1,1
C002689,growth,south,1,0
C002690,occasional,south,0,1
C002691,new,east,1,0
C002692,growth,east,0,4
C002693,new,north,1,1
C002694,new,south,1,1
C002695,new,east,1,0
C002696,growth,south,0,2
C002697,new,east,0,0
C002698,high_value,south,1,5
C002699,growth,south,0,2
C002700,new,north,0,0
C002701,occasional,north,1,3
C002702,occasional,north,0,1
C002703,growth,east,1,4
C002704,new,north,1,1
C002705,occasional,east,1,0
C002706,occasional,west,1,0
C002707,new,east,1,0
C002708,growth,east,1,1
C002709,growth,north,1,5
C002710,occasional,south,0,0
C002711,new,west,0,0
C002712,growth,south,1,5
C002713,growth,west,1,1
C002714,high_value,east,1,3
C002715,new,south,0,1
C002716,growth,north,0,2
C002717,occasional,north,1,0
C002718,new,south,0,1
C002719,high_value,south,1,2
C002720,occasional,east,0,1
C002721,occasional,east,1,3
C002722,new,south,1,0
C002723,growth,east,1,3
C002724,growth,west,1,0
C002725,growth,east,1,1
C002726,occasional,west,1,1
C002727,occasional,south,1,0
C002728,high_value,west,0,2
C002729,growth,south,0,4
C002730,new,north,1,0
C002731,high_value,north,0,5
C002732,growth,north,1,0
C002733,occasional,west,0,1
C002734,growth,north,1,4
C002735,growth,west,0,2
C002736,occasional,west,0,0
C002737,growth,south,0,0
C002738,occasional,west,0,0
C002739,occasional,west,1,0
C002740,occasional,west,0,1
C002741,high_value,south,1,5
C002742,new,south,1,0
C002743,growth,north,0,1
C002744,occasional,west,1,1
C002745,growth,west,1,5
C002746,occasional,east,0,2
C002747,growth,north,1,1
C002748,growth,west,1,3
C002749,occasional,south,1,2
C002750,high_value,east,0,7
C002751,growth,east,0,4
C002752,occasional,north,1,0
C002753,new,north,0,0
C002754,high_value,north,1,3
C002755,new,west,0,0
C002756,occasional,west,0,1
C002757,new,south,0,0
C002758,occasional,south,1,1
C002759,occasional,south,1,1
C002760,occasional,south,1,2
C002761,occasional,east,1,1
C002762,new,south,1,0
C002763,high_value,east,1,3
C002764,growth,south,1,3
C002765,high_value,east,0,4
C002766,new,west,1,0
C002767,growth,north,1,4
C002768,occasional,north,0,0
C002769,new,east,1,0
C002770,new,north,1,1
C002771,growth,north,1,3
C002772,occasional,west,1,1
C002773,new,south,1,0
C002774,high_value,east,0,6
C002775,occasional,west,1,1
C002776,growth,north,1,1
C002777,occasional,south,1,1
C002778,occasional,north,1,0
C002779,growth,south,1,3
C002780,high_value,north,0,0
C002781,high_value,west,1,8
C002782,high_value,south,1,5
C002783,occasional,north,1,0
C002784,growth,north,0,3
C002785,growth,north,0,5
C002786,occasional,north,1,3
C002787,occasional,north,0,1
C002788,occasional,east,1,0
C002789,new,west,0,0
C002790,growth,west,1,0
C002791,new,west,0,0
C002792,high_value,west,0,5
C002793,occasional,south,0,0
C002794,new,south,1,1
C002795,new,east,0,0
C002796,occasional,south,0,1
C002797,occasional,east,1,0
C002798,growth,west,1,4
C002799,occasional,north,1,1
C002800,occasional,west,1,0
C002801,new,west,0,1
C002802,occasional,east,1,0
C002803,high_value,south,0,5
C002804,occasional,south,0,0
C002805,high_value,north,0,10
C002806,growth,south,0,3
C002807,growth,east,0,4
C002808,occasional,east,1,1
C002809,growth,north,1,1
C002810,growth,east,0,2
C002811,high_value,west,0,5
C002812,new,north,1,0
C002813,occasional,north,0,0
C002814,high_value,west,0,10
C002815,high_value,east,1,4
C002816,occasional,east,0,2
C002817,growth,west,0,3
C002818,occasional,east,1,0
C002819,growth,east,1,6
C002820,new,north,1,1
C002821,growth,west,0,2
C002822,occasional,west,1,0
C002823,high_value,south,0,6
C002824,new,east,0,0
C002825,new,east,0,0
C002826,occasional,north,1,0
C002827,occasional,north,1,1
C002828,growth,east,1,1
C002829,new,east,1,0
C002830,occasional,east,1,1
C002831,growth,south,1,2
C002832,occasional,west,1,0
C002833,occasional,south,1,1
C002834,new,north,1,0
C002835,occasional,north,1,0
C002836,occasional,west,0,1
C002837,occasional,east,1,1
C002838,growth,south,0,2
C002839,growth,north,0,2
C002840,high_value,north,1,4
C002841,occasional,north,0,0
C002842,growth,north,0,2
C002843,growth,east,0,3
C002844,growth,north,1,0
C002845,growth,north,1,3
C002846,occasional,south,1,2
C002847,growth,east,0,2
C002848,high_value,south,1,2
C002849,occasional,north,1,0
C002850,growth,east,1,0
C002851,growth,south,1,2
C002852,growth,north,1,2
C002853,new,east,1,0
C002854,growth,west,0,8
C002855,occasional,east,1,0
C002856,new,north,1,1
C002857,occasional,south,1,0
C002858,growth,east,1,1
C002859,occasional,west,0,0
C002860,occasional,west,1,1
C002861,growth,west,0,1
C002862,occasional,west,0,1
C002863,growth,east,0,2
C002864,high_value,east,0,4
C002865,growth,east,1,0
C002866,high_value,east,1,7
C002867,growth,east,1,2
C002868,occasional,north,0,0
C002869,new,west,1,1
C002870,high_value,north,1,2
C002871,occasional,south,1,1
C002872,occasional,south,1,2
C002873,high_value,west,0,2
C002874,growth,north,1,5
C002875,high_value,south,1,2
C002876,growth,south,1,1
C002877,growth,north,0,1
C002878,growth,north,1,3
C002879,occasional,south,1,2
C002880,high_value,west,0,4
C002881,growth,south,1,2
C002882,high_value,west,0,2
C002883,occasional,east,1,2
C002884,growth,west,0,1
C002885,occasional,west,1,1
C002886,growth,east,1,4
C002887,high_value,east,0,8
C002888,new,north,1,0
C002889,high_value,east,0,6
C002890,high_value,north,1,3
C002891,high_value,east,1,7
C002892,new,east,1,1
C002893,occasional,west,1,0
C002894,occasional,east,0,1
C002895,new,south,1,0
C002896,high_value,south,1,1
C002897,new,east,1,0
C002898,growth,south,1,4
C002899,occasional,south,1,0
C002900,growth,south,0,0
C002901,growth,east,1,1
C002902,new,north,1,1
C002903,high_value,east,1,3
C002904,new,south,1,0
C002905,growth,south,1,2
C002906,occasional,south,0,1
C002907,new,north,0,0
C002908,high_value,east,0,1
C002909,new,east,1,0
C002910,occasional,west,1,0
C002911,occasional,south,0,1
C002912,high_value,east,0,4
C002913,occasional,east,0,0
C002914,occasional,east,1,1
C002915,occasional,east,0,0
C002916,growth,west,0,3
C002917,growth,west,0,2
C002918,new,north,0,1
C002919,high_value,south,0,5
C002920,occasional,east,1,0
C002921,new,east,0,0
C002922,high_value,south,0,5
C002923,growth,north,0,3
C002924,occasional,east,0,0
C002925,high_value,east,1,5
C002926,occasional,north,1,1
C002927,occasional,east,1,0
C002928,occasional,west,0,0
C002929,growth,east,0,3
C002930,occasional,west,0,0
C002931,occasional,south,0,0
C002932,growth,north,1,1
C002933,occasional,east,1,1
C002934,new,north,0,0
C002935,occasional,north,0,1
C002936,occasional,north,0,2
C002937,growth,west,0,4
C002938,high_value,west,0,4
C002939,growth,south,1,4
C002940,high_value,east,0,3
C002941,new,south,1,0
C002942,growth,north,1,2
C002943,new,west,1,0
C002944,growth,west,1,2
C002945,growth,south,1,6
C002946,growth,south,0,2
C002947,growth,west,1,3
C002948,occasional,south,1,1
C002949,new,south,1,0
C002950,new,south,1,1
C002951,growth,south,0,1
C002952,occasional,east,1,0
C002953,high_value,north,1,4
C002954,new,south,0,0
C002955,occasional,south,0,1
C002956,growth,south,0,1
C002957,growth,south,0,6
C002958,high_value,south,1,9
C002959,growth,south,0,1
C002960,new,west,1,0
C002961,occasional,east,1,0
C002962,new,east,1,1
C002963,high_value,south,0,5
C002964,occasional,west,1,0
C002965,growth,north,1,4
C002966,occasional,east,1,3
C002967,growth,north,0,4
C002968,growth,west,1,4
C002969,occasional,south,1,0
C002970,growth,south,1,0
C002971,occasional,north,0,0
C002972,occasional,west,1,0
C002973,high_value,south,0,4
C002974,new,south,1,0
C002975,occasional,west,1,1
C002976,new,north,1,0
C002977,occasional,south,1,2
C002978,occasional,north,1,1
C002979,occasional,north,1,0
C002980,new,north,0,0
C002981,occasional,north,1,2
C002982,growth,west,1,2
C002983,high_value,south,1,6
C002984,occasional,west,1,0
C002985,high_value,south,1,3
C002986,growth,west,1,2
C002987,high_value,north,1,4
C002988,occasional,north,1,2
C002989,growth,north,0,1
C002990,occasional,west,0,1
C002991,occasional,east,0,3
C002992,new,east,1,0
C002993,growth,west,0,1
C002994,occasional,south,1,1
C002995,occasional,east,1,1
C002996,occasional,east,0,0
C002997,occasional,east,1,1
C002998,growth,east,1,1
C002999,new,south,0,1
C003000,high_value,north,0,9
C003001,new,north,1,1
C003002,occasional,east,1,1
C003003,growth,east,1,1
C003004,occasional,east,0,1
C003005,high_value,east,1,8
C003006,occasional,north,1,0
C003007,occasional,south,1,1
C003008,high_value,south,0,5
C003009,high_value,west,0,2
C003010,occasional,east,1,1
C003011,growth,east,0,2
C003012,new,east,1,0
C003013,occasional,south,0,1
C003014,occasional,west,1,1
C003015,growth,east,1,3
C003016,occasional,west,1,2
C003017,new,east,0,0
C003018,high_value,east,0,3
C003019,growth,north,1,2
C003020,growth,east,1,1
C003021,growth,north,1,3
C003022,occasional,east,1,0
C003023,occasional,east,1,0
C003024,occasional,east,1,1
C003025,growth,south,0,1
C003026,high_value,north,0,4
C003027,growth,east,0,3
C003028,new,east,1,0
C003029,occasional,south,1,1
C003030,growth,east,1,1
C003031,occasional,west,1,0
C003032,high_value,east,0,5
C003033,growth,north,0,2
C003034,growth,west,1,2
C003035,new,south,1,1
C003036,occasional,east,0,1
C003037,occasional,west,1,1
C003038,high_value,south,1,6
C003039,growth,east,0,3
C003040,occasional,north,1,0
C003041,growth,west,1,1
C003042,new,north,0,1
C003043,occasional,east,0,2
C003044,growth,south,1,2
C003045,occasional,north,1,2
C003046,new,south,0,1
C003047,occasional,west,1,0
C003048,occasional,north,1,1
C003049,new,south,1,0
C003050,growth,north,0,1
C003051,new,north,1,0
C003052,high_value,north,1,3
C003053,occasional,east,1,0
C003054,occasional,west,1,3
C003055,occasional,east,0,2
C003056,occasional,west,1,1
C003057,occasional,east,1,0
C003058,growth,south,0,1
C003059,growth,west,1,1
C003060,growth,north,1,3
C003061,occasional,east,1,0
C003062,growth,north,0,4
C003063,growth,west,0,4
C003064,new,north,0,0
C003065,growth,north,1,2
C003066,growth,south,1,0
C003067,growth,east,1,6
C003068,growth,north,0,1
C003069,occasional,south,1,2
C003070,growth,south,0,2
C003071,high_value,east,0,5
C003072,new,west,1,0
C003073,new,east,1,0
C003074,occasional,east,1,1
C003075,new,south,1,0
C003076,new,west,0,1
C003077,growth,north,1,0
C003078,occasional,north,0,1
C003079,occasional,north,1,0
C003080,growth,south,1,4
C003081,growth,south,0,2
C003082,high_value,west,0,2
C003083,occasional,east,1,0
C003084,occasional,south,0,0
C003085,occasional,north,0,1
C003086,growth,east,0,2
C003087,growth,south,0,1
C003088,occasional,west,1,2
C003089,occasional,south,1,2
C003090,new,east,0,0
C003091,new,west,1,0
C003092,new,south,1,1
C003093,new,south,1,1
C003094,new,east,1,0
C003095,occasional,south,1,0
C003096,high_value,north,1,3
C003097,high_value,south,1,10
C003098,growth,north,1,2
C003099,growth,east,0,2
C003100,growth,north,1,1
C003101,new,south,1,0
C003102,growth,west,1,1
C003103,new,east,1,0
C003104,occasional,east,1,2
C003105,occasional,east,1,0
C003106,occasional,south,0,1
C003107,growth,east,0,3
C003108,occasional,north,1,2
C003109,growth,east,1,2
C003110,new,east,1,1
C003111,growth,west,1,1
C003112,growth,west,1,4
C003113,occasional,north,0,1
C003114,occasional,south,1,1
C003115,occasional,east,0,3
C003116,occasional,south,1,0
C003117,growth,east,1,4
C003118,occasional,west,0,0
C003119,growth,south,1,0
C003120,growth,west,1,5
C003121,growth,west,1,1
C003122,growth,west,0,1
C003123,growth,north,1,3
C003124,occasional,south,0,1
C003125,growth,north,0,4
C003126,growth,north,0,1
C003127,occasional,north,1,1
C003128,high_value,south,0,5
C003129,occasional,north,1,0
C003130,new,south,0,0
C003131,growth,west,1,2
C003132,new,west,1,1
C003133,high_value,west,1,5
C003134,high_value,north,0,6
C003135,occasional,east,0,2
C003136,occasional,east,1,1
C003137,new,north,1,0
C003138,high_value,west,0,2
C003139,occasional,south,0,1
C003140,growth,west,0,3
C003141,growth,north,1,0
C003142,growth,east,0,1
C003143,new,north,0,1
C003144,high_value,west,1,4
C003145,new,east,1,0
C003146,occasional,north,1,2
C003147,occasional,north,1,2
C003148,occasional,south,0,2
C003149,new,north,1,0
C003150,growth,north,1,3
